ts,st1MPSI,st2MPSI,thermo1C,thermo2C,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1714167142386493,733177,734548,15.0,15.0,4,2719523165,0,810593602
1714167142538493,733177,734548,15.0,15.0,4,2719675165,0,810745602
1714167142744538,733177,734548,15.0,14.0,4,2719881211,0,810951648
1714167142849542,733177,734548,15.0,15.0,4,2719986214,0,811056651
1714167143061842,733122,734548,15.0,15.0,4,2720198514,0,811268951
1714167143163524,733177,734548,15.0,15.0,4,2720300196,0,811370633
1714167143318515,733122,734493,14.0,15.0,4,2720455188,0,811525625
1714167143474502,733122,734493,15.0,15.0,4,2720611174,0,811681611
1714167143689587,733122,734493,15.0,14.0,4,2720826243,0,811896680
1714167143849492,733122,734493,15.0,15.0,4,2720986165,0,812056602
1714167144009558,733122,734493,14.0,15.0,4,2721146222,0,812216659
1714167144170538,733122,734493,15.0,15.0,4,2721307210,0,812377647
1714167144430474,733122,734493,15.0,14.0,4,2721567164,0,812637601
1714167144585505,733122,734438,15.0,15.0,4,2721722178,0,812792615
1714167144745493,733122,734493,15.0,15.0,4,2721882165,0,812952602
1714167144905493,733122,734493,12.0,15.0,4,2722042165,0,813112602
1714167145010492,733122,734438,15.0,15.0,4,2722147164,0,813217601
1714167145161670,733067,734438,15.0,15.0,4,2722298333,0,813368770
1714167145318489,733122,734438,15.0,14.0,4,2722455162,0,813525599
1714167145474538,733067,734438,15.0,14.0,4,2722611210,0,813681647
1714167145639493,733067,734438,15.0,15.0,4,2722776165,0,813846602
1714167145794493,733067,734438,15.0,15.0,4,2722931165,0,814001602
1714167146004492,733067,734438,15.0,15.0,4,2723141163,0,814211600
1714167146164490,733067,734438,15.0,15.0,4,2723301162,0,814371599
1714167146319838,733067,734438,15.0,15.0,4,2723456509,0,814526946
1714167146480492,733067,734438,15.0,15.0,4,2723617163,0,814687600
1714167146685493,733067,734438,15.0,14.0,4,2723822166,0,814892603
1714167146895658,733067,734383,15.0,14.0,4,2724032331,0,815102768
1714167147055493,733067,734383,15.0,15.0,4,2724192165,0,815262602
1714167147205614,733012,734383,15.0,15.0,4,2724342287,0,815412724
1714167147370836,733012,734383,14.0,15.0,4,2724507508,0,815577945
1714167147523545,733012,734383,15.0,15.0,4,2724660217,0,815730654
1714167147798493,733012,734383,15.0,15.0,4,2724935165,0,816005602
1714167147953493,733012,734383,15.0,14.0,4,2725090165,0,816160602
1714167148109493,733012,734383,15.0,15.0,4,2725246165,0,816316602
1714167148265493,733012,734383,15.0,15.0,4,2725402165,0,816472602
1714167148421852,733012,734383,15.5,15.0,4,2725558524,0,816628961
1714167148625814,733012,734383,15.0,15.0,4,2725762486,0,816832923
1714167148787537,733012,734383,15.0,14.0,4,2725924210,0,816994647
1714167148888545,733012,734383,14.0,15.0,4,2726025214,0,817095651
1714167149153494,733012,734328,15.0,15.0,4,2726290175,0,817360612
1714167149309494,733012,734383,15.0,15.0,4,2726446165,0,817516602
1714167149469492,732958,734328,15.0,15.0,4,2726606165,0,817676602
1714167149625807,732958,734328,15.0,15.0,4,2726762479,0,817832916
1714167149778489,732958,734328,15.0,15.0,4,2726915162,0,817985599
1714167149929524,732958,734328,15.0,14.0,4,2727066196,0,818136633
1714167150089538,732958,734328,15.0,15.0,4,2727226211,0,818296648
1714167150244492,732958,734328,15.0,15.0,4,2727381164,0,818451601
1714167150404493,732958,734328,15.0,15.0,4,2727541165,0,818611602
1714167150614493,732958,734328,15.0,15.0,4,2727751165,0,818821602
1714167150769498,732958,734328,15.0,15.0,4,2727906169,0,818976606
1714167150925493,732958,734328,15.0,15.0,4,2728062165,0,819132602
1714167151179754,732958,734328,15.0,15.0,4,2728316442,0,819386879
1714167151388650,732958,734328,15.0,15.0,4,2728525322,0,819595759
1714167151590614,732958,734328,15.0,15.0,4,2728727288,0,819797725
1714167151750581,732958,734274,15.0,15.0,4,2728887236,0,819957673
1714167151915498,732958,734274,15.0,15.0,4,2729052170,0,820122607
1714167152231852,732903,734274,13.0,15.0,4,2729368524,0,820438961
1714167152384811,732903,734274,15.0,15.0,4,2729521483,0,820591920
1714167152490572,732903,734274,15.0,15.0,4,2729627236,0,820697673
1714167152650539,732903,734274,15.0,15.0,4,2729787211,0,820857648
1714167152805493,732903,734274,15.0,15.0,4,2729942165,0,821012602
1714167152965493,732903,734274,15.0,15.0,4,2730102165,0,821172602
1714167153120614,732903,734274,15.0,15.0,4,2730257287,0,821327724
1714167153285809,732903,734274,15.0,15.0,4,2730422481,0,821492918
1714167153442497,732903,734274,15.0,15.0,4,2730579169,0,821649606
1714167153598508,732903,734274,15.5,15.0,0,2730735178,16,821805615
1714167153758508,732903,734274,15.0,15.0,0,2730895178,16,821965615
1714167153964507,732903,734274,15.0,14.0,0,2731101178,16,822171615
1714167154120507,732903,734274,14.0,15.0,0,2731257178,16,822327615
1714167154276494,732903,734219,15.0,14.0,0,2731413162,16,822483599
1714167154427530,732903,734219,14.0,15.0,0,2731564200,16,822634637
1714167154728589,732903,734219,14.0,15.0,0,2731865256,16,822935693
1714167154879583,732848,734219,14.0,15.0,0,2732016254,16,823086691
1714167155141531,732848,734219,14.0,14.0,0,2732278201,16,823348638
1714167155347513,732848,734219,14.0,15.0,0,2732484182,16,823554619
1714167155448612,732848,734219,14.0,14.0,0,2732585282,16,823655719
1714167155613583,732848,734219,14.0,15.0,0,2732750254,16,823820691
1714167155778508,732848,734219,15.0,15.0,0,2732915178,16,823985615
1714167155935508,732848,734219,14.0,15.5,0,2733072178,16,824142615
1714167156142822,732848,734219,14.0,15.5,0,2733279491,16,824349928
1714167156299510,732848,734219,14.0,15.5,0,2733436179,16,824506616
1714167156455491,732848,734219,15.0,0.0,0,2733592162,16,824662599
1714167156715500,732848,734219,14.0,0.0,0,2733852178,16,824922615
1714167156867492,732848,734219,13.0,0.0,0,2734004163,16,825074600
1714167157022507,732848,734219,14.0,0.0,0,2734159178,16,825229615
1714167157178495,732848,734164,14.0,0.0,0,2734315163,16,825385600
1714167157338507,732793,734219,14.0,0.0,0,2734475178,16,825545615
1714167157495920,732848,734219,12.0,0.0,0,2734632553,16,825702990
1714167157652509,732848,734164,15.0,0.0,0,2734789178,16,825859615
1714167157807515,732848,734219,14.0,2.0,0,2734944184,16,826014621
1714167157964492,732848,734164,12.0,4.0,0,2735101162,16,826171599
1714167158124585,732848,734219,11.0,6.0,0,2735261255,16,826331692
1714167158280584,732848,734164,11.0,0.0,0,2735417254,16,826487691
1714167158497831,732848,734164,12.0,0.0,0,2735634501,16,826704938
1714167158599896,732848,734164,8.0,0.0,0,2735736567,16,826807004
1714167158760508,732848,734219,12.0,0.0,0,2735897178,16,826967615
1714167158911665,732793,734164,12.0,6.0,0,2736048329,16,827118766
1714167159067492,732848,734164,12.0,8.0,0,2736204162,16,827274599
1714167159377496,732793,734164,12.0,12.0,0,2736514177,16,827584614
1714167159587598,732793,734164,12.0,12.0,0,2736724251,16,827794688
1714167159747534,732793,734164,12.0,15.0,0,2736884204,16,827954641
1714167159950962,732848,734164,12.0,16.0,0,2737087629,16,828158066
1714167160204486,732793,734164,12.0,16.0,0,2737341165,16,828411602
1714167160620521,732793,734164,11.0,16.0,0,2737757198,0,828827635
1714167160780510,732793,734164,8.0,16.0,0,2737917179,0,828987616
1714167160936583,732848,734164,10.0,16.0,0,2738073253,0,829143690
1714167161041609,732793,734164,10.0,18.0,0,2738178268,32,829248705
1714167161253833,667761,668803,14.0,20.0,0,2738390502,32,829460939
1714167161406925,658658,659810,12.0,23.0,0,2738543588,32,829614025
1714167161564492,658823,659920,8.0,0.0,0,2738701162,32,829771599
1714167161721509,659810,660961,7.0,3.0,0,2738858178,32,829928615
1714167161924508,662661,663868,7.0,12.0,0,2739061178,32,830131615
1714167162079509,664690,665951,8.0,8.0,0,2739216179,32,830286616
1714167162294583,665238,666445,8.0,16.0,0,2739431251,32,830501688
1714167162455828,660413,661893,2.0,30.0,0,2739592498,32,830662935
1714167162608878,653449,654985,0.0,34.0,0,2739745546,32,830815983
1714167162815552,643744,644950,8.0,32.0,0,2739952217,32,831022654
1714167163075496,631845,632941,0.0,32.0,0,2740212177,32,831282614
1714167163285585,621152,622468,12.0,36.0,0,2740422255,32,831492692
1714167163441513,613421,614572,4.0,32.0,0,2740578182,32,831648619
1714167163593707,605470,606731,0.0,32.0,0,2740730378,32,831800815
1714167163749519,597738,598725,26.0,38.0,0,2740886189,32,831956626
1714167163855587,592474,593571,18.0,40.0,0,2740992258,32,832062695
1714167164063535,579534,580685,6.0,40.0,0,2741200205,32,832270642
1714167164214494,571693,572734,8.0,42.0,0,2741351164,32,832421601
1714167164416512,561494,562535,6.0,42.0,0,2741553182,32,832623619
1714167164577509,553543,554914,3.0,40.0,0,2741714178,32,832784615
1714167164734509,546031,547401,59.0,36.0,0,2741871178,32,832941615
1714167164935588,536380,537422,50.0,32.0,0,2742072257,32,833142694
1714167165096590,528868,529964,49.0,32.0,0,2742233260,32,833303697
1714167165256508,521301,522562,48.0,32.0,0,2742393178,32,833463615
1714167165407580,514227,515434,44.0,32.0,0,2742544248,32,833614685
1714167165563826,504576,505783,32.0,32.0,0,2742700495,32,833770932
1714167165716832,497393,498490,34.0,39.0,0,2742853501,32,833923938
1714167165868500,490155,491416,22.0,34.0,0,2743005168,32,834075605
1714167166025608,483411,484562,18.0,34.0,0,2743162278,32,834232715
1714167166185508,476447,477708,6.0,32.0,0,2743322178,32,834392615
1714167166961498,431484,432690,0.0,28.0,0,2744098177,32,835168614
1714167167117822,398309,399241,3.0,26.0,0,2744254491,32,835324928
1714167167270826,373634,374621,0.0,24.0,0,2744407495,32,835477932
1714167167423584,350385,351207,0.0,20.0,0,2744560255,32,835630692
1714167167584537,328287,329164,31.0,16.0,0,2744721206,32,835791643
1714167167744508,307450,308218,30.0,16.0,0,2744881178,32,835951615
1714167167900544,287656,288478,28.0,16.0,0,2745037215,32,836107652
1714167168211533,252288,252891,24.0,8.0,0,2745348202,32,836418639
1714167168361630,236277,236770,24.0,0.0,0,2745498300,32,836568737
1714167168522857,216427,216756,24.0,0.0,0,2745659526,32,836729963
1714167168675526,202554,202883,18.0,4.0,0,2745812196,32,836882633
1714167168885494,185336,185556,16.0,0.0,0,2746022162,32,837092599
1714167169046583,173438,173273,16.0,0.0,0,2746183252,32,837253689
1714167169199508,162032,161648,19.0,0.0,0,2746336178,32,837406615
1714167169355508,151340,150737,18.0,15.0,0,2746492178,32,837562615
1714167169507508,141470,140263,16.0,12.0,0,2746644178,32,837714615
1714167169717583,133245,127377,16.0,10.0,0,2746854254,32,837924691
1714167169878509,121894,115314,16.0,8.0,0,2747015173,32,838085610
1714167170033510,113505,106979,16.0,6.0,0,2747170179,32,838240616
1714167170189531,110105,99193,14.0,0.0,0,2747326201,32,838396638
1714167170344561,107747,91845,14.0,0.0,0,2747481192,32,838551629
1714167170501587,104073,84882,12.0,2.0,0,2747638257,32,838708694
1714167170661665,101606,78521,12.0,0.0,0,2747798307,32,838868744
1714167170821510,99577,72544,12.0,0.0,0,2747958180,32,839028617
1714167170973670,98535,66841,12.0,6.0,0,2748110313,32,839180750
1714167171181499,98316,58233,12.0,0.0,0,2748318168,32,839388605
1714167171496584,50885,49021,12.0,0.0,0,2748633254,32,839703691
1714167171656585,46772,44853,10.0,0.0,0,2748793255,32,839863692
1714167171816584,42715,40960,10.0,0.0,0,2748953254,32,840023691
1714167171976513,39151,37341,8.0,3.0,0,2749113183,32,840183620
1714167172081969,35696,33941,8.0,2.0,0,2749218632,32,840289069
1714167172494498,27690,25881,8.0,1.0,0,2749631177,32,840701614
1714167172909508,21659,19301,6.0,0.0,0,2750046186,32,841116623
1714167173064493,19356,17108,8.0,0.0,0,2750201162,32,841271599
1714167173224583,17108,15024,12.0,0.0,0,2750361253,32,841431690
1714167173329587,15792,13763,12.0,31.0,0,2750466257,32,841536694
1714167173486493,13160,11405,12.0,30.0,0,2750623163,32,841693600
1714167173696522,10911,9376,12.0,31.0,0,2750833191,32,841903628
1714167173856530,9321,7895,12.0,31.0,0,2750993200,32,842063637
1714167174016508,7841,6634,14.0,8.0,0,2751153178,32,842223615
1714167174177530,6580,5428,14.0,28.0,0,2751314199,32,842384636
1714167174380583,5044,4112,14.0,4.0,0,2751517250,32,842587687
1714167174537815,3673,2960,15.0,4.0,0,2751674483,32,842744920
1714167174744511,2412,2028,16.0,8.0,0,2751881180,32,842951617
1714167174959517,1370,1315,17.0,12.0,0,2752096187,32,843166624
1714167175114532,767,877,20.0,16.0,0,2752251202,32,843321639
1714167175329508,54,493,25.0,14.0,0,2752466178,32,843536615
1714167175540748,-657,164,31.0,16.0,0,2752677417,32,843747854
1714167175701493,-986,0,0.0,16.0,0,2752838162,32,843908599
1714167175907589,-1425,-54,0.0,16.0,0,2753044257,32,844114694
1714167176172589,-2028,-109,0.0,12.0,0,2753309257,32,844379694
1714167176382585,-2577,-109,0.0,18.0,0,2753519255,32,844589692
1714167176638578,-3564,-109,31.5,38.0,0,2753775248,32,844845685
1714167176944963,-5318,-109,28.0,0.0,0,2754081603,32,845152040
1714167177195582,-6744,-109,26.0,192.0,0,2754332238,32,845402675
1714167177355513,-7621,-109,24.0,0.0,0,2754492182,32,845562619
1714167177511508,-8554,-109,25.0,254.0,0,2754648178,32,845718615
1714167177666494,-9486,-109,25.0,0.0,0,2754803164,32,845873601
1714167177871706,-10692,-164,24.0,4.0,0,2755008377,32,846078814
1714167178027495,-11515,-164,24.0,100.0,0,2755164165,32,846234602
1714167178178629,-12282,-164,24.0,44.0,0,2755315299,32,846385736
1714167178544923,-14311,-164,20.0,204.0,0,2755681585,32,846752022
1714167178697803,-14914,-164,18.0,376.0,0,2755834471,32,846904908
1714167178849532,-15517,-164,16.0,394.0,0,2755986202,32,847056639
1714167179005491,-16175,-164,16.0,334.0,0,2756142162,32,847212599
1714167179156588,-16724,-164,16.0,288.0,0,2756293258,32,847363695
1714167179321558,-17162,-164,16.0,0.0,0,2756458228,32,847528665
1714167179536508,-17711,-164,17.0,376.0,0,2756673178,32,847743615
1714167179691681,-18095,-164,16.0,456.0,0,2756828351,32,847898788
1714167179848793,-18588,-164,16.0,510.0,0,2756985462,32,848055899
1714167180001793,-18917,-164,16.0,127.0,0,2757138463,32,848208900
1714167180157585,-19246,-164,15.0,958.0,0,2757294255,32,848364692
1714167180364631,-19575,-164,12.0,944.0,0,2757501291,32,848571728
1714167180521586,-19794,-164,12.0,512.25,0,2757658254,32,848728691
1714167180676583,-7512,-164,12.0,575.0,0,2757813253,32,848883690
1714167180827588,-7567,-164,10.0,896.0,0,2757964253,32,849034690
1714167180992493,-7676,-164,8.0,78.0,0,2758129163,32,849199600
1714167181097584,-7786,-164,8.0,884.0,0,2758234254,32,849304691
1714167181304928,-8005,-164,8.0,96.0,0,2758441596,32,849512033
1714167181561584,-8170,-164,8.0,640.0,0,2758698255,32,849768692
1714167181721509,-8279,-164,6.0,128.75,0,2758858179,32,849928616
1714167181886508,-8389,-164,0.0,0.0,0,2759023178,32,850093615
1714167182041544,-8499,-164,4.0,58.0,0,2759178215,32,850248652
1714167182201492,-8554,-164,6.0,144.0,0,2759338162,32,850408599
1714167182357858,-8663,-164,0.0,286.0,0,2759494527,32,850564964
1714167182518509,-8608,-164,4.0,32.0,0,2759655178,32,850725615
1714167182669509,-8773,-164,0.0,32.0,0,2759806178,32,850876615
1714167182879582,-8937,-164,0.0,32.0,0,2760016252,32,851086689
1714167182989508,-8992,-164,2.0,32.0,0,2760126178,32,851196615
1714167183144586,-8992,-164,0.0,32.0,0,2760281256,32,851351693
1714167183309786,-9047,-164,0.0,32.0,0,2760446454,32,851516891
1714167183463529,-9102,-164,7.0,32.0,0,2760600198,32,851670635
1714167183669510,-9102,-164,7.0,32.0,0,2760806180,32,851876617
1714167183829583,-9102,-164,4.0,32.0,0,2760966253,32,852036690
1714167184035582,-9102,-164,6.0,31.0,0,2761172252,32,852242689
1714167184186509,-9102,-164,6.0,28.0,0,2761323178,32,852393615
1714167184337584,-9102,-164,4.0,28.0,0,2761474255,32,852544692
1714167184490508,-9102,-164,4.0,24.0,0,2761627178,32,852697615
1714167184645508,-9212,-164,4.0,22.0,0,2761782178,32,852852615
1714167184805509,-9321,-164,4.0,20.0,0,2761942178,32,853012615
1714167185320629,-9047,-164,2.0,16.0,0,2762457274,32,853527711
1714167186555508,-8389,-164,0.0,4.0,0,2763692178,32,854762615
1714167186716901,-8279,-164,0.0,0.0,0,2763853570,32,854924007
1714167186919660,-8170,-164,0.0,2.0,0,2764056331,32,855126768
1714167187134508,-8005,-164,0.0,0.0,0,2764271178,32,855341615
1714167187294509,-8005,-164,3.0,0.0,0,2764431178,32,855501615
1714167187449519,-7950,-164,3.0,14.0,0,2764586189,32,855656626
1714167187609615,-7895,-164,3.0,14.0,0,2764746266,32,855816703
1714167187719789,-7841,-164,2.0,14.0,0,2764856458,32,855926895
1714167187926510,-7786,-164,2.0,12.0,0,2765063180,32,856133617
1714167188077509,-7676,-164,0.0,8.0,0,2765214179,32,856284616
1714167188342708,-7567,-164,0.0,16.0,0,2765479376,32,856549813
1714167188498508,-7512,-164,0.0,48.0,0,2765635178,32,856705615
1714167188653627,-7457,-164,0.0,32.0,0,2765790298,32,856860735
1714167188818782,-7347,-164,0.0,32.0,0,2765955451,32,857025888
1714167188971929,-7292,-164,0.0,0.0,0,2766108581,32,857179018
1714167189179545,-7183,-164,0.0,28.0,0,2766316215,32,857386652
1714167189334581,-7018,-164,0.0,2.0,0,2766471252,32,857541689
1714167189499524,-6908,-164,0.0,2.0,0,2766636194,32,857706631
1714167189654508,-6799,-164,1.0,0.0,0,2766791178,32,857861615
1714167189809650,-6689,-164,0.0,0.0,0,2766946296,32,858016733
1714167190015514,-6580,-164,0.0,0.0,0,2767152183,32,858222620
1714167190171508,-6415,-164,0.0,7.0,0,2767308178,32,858378615
1714167190374840,-6305,-164,0.0,7.0,0,2767511510,32,858581947
1714167190527529,-6251,-164,0.0,4.0,0,2767664197,32,858734634
1714167190683510,-6141,-164,0.0,4.0,0,2767820180,32,858890617
1714167190839583,-6031,-164,0.0,4.0,0,2767976253,32,859046690
1714167190995532,-5976,-164,0.0,4.0,0,2768132202,32,859202639
1714167191105494,-5867,-164,0.0,0.0,4,2768242166,0,859312603
1714167191260540,-5757,-164,0.0,0.0,4,2768397213,0,859467650
1714167191470496,-5593,-164,0.0,0.0,4,2768607168,0,859677605
1714167191627803,-5538,-109,0.0,0.0,4,2768764475,0,859834912
1714167191780489,-5483,-164,15.5,1.0,4,2768917162,0,859987599
1714167192036538,-5373,-109,0.0,0.0,4,2769173210,0,860243647
1714167192346480,-5044,-986,14.0,0.0,4,2769483164,0,860553601
1714167193066493,-4825,-109,0.0,0.0,4,2770203165,0,861273602
1714167193226613,-4770,-164,0.0,0.0,4,2770363286,0,861433723
1714167193490538,-4606,0,0.0,3.0,4,2770627209,0,861697646
1714167193650492,-4606,0,0.0,0.0,4,2770787165,0,861857602
1714167193860493,-4606,-109,0.0,0.0,4,2770997165,0,862067602
1714167194230534,-4441,-109,15.5,0.0,4,2771367207,0,862437644
1714167194336806,-4551,-164,15.5,0.0,4,2771473479,0,862543916
1714167194492546,-4386,-164,15.5,0.0,4,2771629216,0,862699653
1714167194707537,-4222,-164,15.5,0.0,4,2771844209,0,862914646
1714167194867492,-4167,-164,15.5,0.0,4,2772004165,0,863074602
1714167195077539,-4057,-109,15.0,0.0,4,2772214212,0,863284649
1714167195439474,-3893,-109,15.0,0.0,4,2772576163,0,863646600
1714167195589786,-3838,-164,15.0,0.0,4,2772726457,0,863796894
1714167195745539,-3728,-164,14.0,0.0,4,2772882211,0,863952648
1714167195910493,-3673,-164,15.5,0.0,4,2773047165,0,864117602
1714167196070492,-3619,-164,15.5,0.0,4,2773207165,0,864277602
1714167196280540,-3564,-164,15.5,0.0,4,2773417212,0,864487649
1714167196440805,-3509,-109,15.0,0.0,4,2773577477,0,864647914
1714167196597538,-3399,-109,15.0,0.0,4,2773734210,0,864804647
1714167196857474,-3344,-164,15.0,0.0,4,2773994164,0,865064601
1714167197072539,-3289,-164,15.0,31.5,4,2774209211,0,865279648
1714167197382539,-3235,-164,14.0,31.0,4,2774519212,0,865589649
1714167197593929,-3125,-109,15.0,31.0,4,2774730597,0,865801034
1714167197695615,-3070,-109,15.0,30.0,4,2774832287,0,865902724
1714167197910579,-3015,-164,14.0,30.0,4,2775047244,0,866117681
1714167198070539,-3015,-164,14.0,30.0,4,2775207212,0,866277649
1714167198280492,-2906,-109,14.0,30.0,4,2775417165,0,866487602
1714167198490493,-2906,-164,14.0,30.0,4,2775627166,0,866697603
1714167198646822,-2796,-109,14.0,30.0,4,2775783494,0,866853931
1714167198798523,-2796,-109,14.0,31.0,4,2775935195,0,867005632
1714167198958489,-2741,-109,12.0,0.0,4,2776095162,0,867165599
1714167199118493,-2686,-109,14.0,28.0,4,2776255165,0,867325602
1714167199278489,-2686,-109,15.0,29.0,4,2776415162,0,867485599
1714167199488538,-2632,-109,14.0,26.0,4,2776625210,0,867695647
1714167199648766,-2577,-109,14.0,28.0,4,2776785437,0,867855874
1714167199855562,-2522,-109,14.0,28.0,4,2776992234,0,868062671
1714167200015539,-2467,-109,14.0,28.0,4,2777152211,0,868222648
1714167200180493,-2467,-164,14.0,28.0,4,2777317165,0,868387602
1714167200540589,-2357,-164,14.0,28.0,4,2777677275,0,868747712
1714167200700767,-2357,-109,0.0,28.0,4,2777837439,0,868907876
1714167200853525,-2302,-164,14.0,28.0,4,2777990197,0,869060634
1714167201013555,-2248,-109,14.0,28.0,4,2778150227,0,869220664
1714167201228536,-2193,-164,14.0,28.0,4,2778365209,0,869435646
1714167201383494,-2193,-109,14.0,27.0,4,2778520166,0,869590603
1714167201593539,-2138,-164,14.0,28.0,4,2778730211,0,869800648
1714167201748531,-2138,-109,15.0,30.0,4,2778885204,0,869955641
1714167201954775,-2028,-164,14.0,27.0,4,2779091447,0,870161884
1714167202106489,-2028,-109,14.0,28.0,4,2779243162,0,870313599
1714167202521489,-1919,-109,12.0,24.0,4,2779658162,0,870728599
1714167202671541,-1864,-164,0.0,26.0,4,2779808213,0,870878650
1714167202831566,-1864,-109,12.0,26.0,4,2779968228,0,871038665
1714167202996494,-1809,-109,14.0,24.0,4,2780133165,0,871203602
1714167203156764,-1754,-109,12.0,24.0,4,2780293436,0,871363873
1714167203359523,-1699,-164,14.0,24.0,4,2780496196,0,871566633
1714167203520492,-1699,-109,14.0,24.0,4,2780657165,0,871727602
1714167203730541,-1644,-109,14.0,24.0,4,2780867213,0,871937650
1714167203890493,-1590,-164,13.0,26.0,4,2781027165,0,872097602
1714167204150515,-1535,-109,14.0,24.0,4,2781287186,0,872357623
1714167204310769,-1480,-109,13.0,24.0,4,2781447440,0,872517877
1714167204466512,-1480,-109,14.0,24.0,4,2781603184,0,872673621
1714167204626645,-1425,-109,13.0,23.0,4,2781763319,0,872833756
1714167204786565,-1425,-109,13.0,24.0,4,2781923207,0,872993644
1714167205001537,-1370,-164,12.0,24.0,4,2782138209,0,873208646
1714167205156565,-1370,-164,13.0,24.0,4,2782293223,0,873363660
1714167205469484,-1261,-164,13.0,23.0,4,2782606165,0,873676602
1714167205629493,-1206,-164,12.0,23.0,4,2782766165,0,873836602
1714167205784496,-1206,-164,13.0,24.0,4,2782921168,0,873991605
1714167205940659,-1151,-164,13.0,23.0,4,2783077332,0,874147769
1714167206100539,-1096,-109,13.0,23.0,4,2783237212,0,874307649
1714167206265762,-1041,-109,13.0,22.0,4,2783402433,0,874472870
1714167206421539,-1041,-109,13.0,22.0,4,2783558211,0,874628648
1714167206632563,-986,-109,13.0,22.0,4,2783769225,0,874839662
1714167206842490,-932,-109,13.0,22.0,4,2783979162,0,875049599
1714167206997493,-932,-109,12.0,20.0,4,2784134165,0,875204602
1714167207317688,-822,-109,12.0,20.0,4,2784454371,0,875524808
1714167207469490,-767,-109,13.0,20.0,4,2784606163,0,875676600
1714167207625493,-712,-109,13.0,20.0,4,2784762166,0,875832603
1714167207781492,-712,-164,12.0,20.0,4,2784918165,0,875988602
1714167207941496,-657,-109,12.0,20.0,4,2785078168,0,876148605
1714167208151493,-603,-109,12.0,20.0,4,2785288165,0,876358602
1714167208251589,-603,-109,12.0,20.0,4,2785388242,0,876458679
1714167208466744,-548,-109,12.0,18.0,4,2785603416,0,876673853
1714167208670791,-493,-164,13.0,24.0,4,2785807463,0,876877900
1714167208822491,-493,-109,12.0,20.0,4,2785959163,0,877029600
1714167208977495,-438,-109,12.0,23.0,4,2786114166,0,877184603
1714167209132493,-438,-109,12.0,24.0,4,2786269165,0,877339602
1714167209332562,-383,-109,12.0,23.0,4,2786469233,0,877539670
1714167209437543,-383,-109,12.0,24.0,4,2786574198,0,877644635
1714167209593493,-383,-109,12.0,24.0,4,2786730165,0,877800602
1714167209803493,-328,-109,12.0,24.0,4,2786940165,0,878010602
1714167210013507,-274,-109,12.0,24.0,4,2787150178,0,878220615
1714167210218494,-219,-164,12.0,20.0,4,2787355166,0,878425603
1714167210373794,-164,-164,12.0,24.0,4,2787510464,0,878580901
1714167210526610,-164,-109,12.0,24.0,4,2787663283,0,878733720
1714167210787492,-109,-109,12.0,24.0,4,2787924165,0,878994602
1714167210997580,-109,-109,12.0,20.0,4,2788134242,0,879204679
1714167211102549,-109,-109,14.0,24.0,4,2788239203,0,879309640
1714167211262493,-54,-109,12.0,20.0,4,2788399165,0,879469602
1714167211417493,0,-109,14.0,24.0,4,2788554165,0,879624602
1714167211633566,54,-109,12.0,24.0,4,2788770238,0,879840675
1714167211793526,54,-109,12.0,23.0,4,2788930173,0,880000610
1714167211948493,109,-109,12.0,24.0,4,2789085165,0,880155602
1714167212108536,164,-109,12.0,24.0,4,2789245208,0,880315645
1714167212218538,164,-109,12.0,24.0,4,2789355211,0,880425648
1714167212378728,164,-109,12.0,24.0,4,2789515400,0,880585837
1714167212531525,219,-109,12.0,24.0,4,2789668197,0,880738634
1714167212691492,274,-109,12.0,24.0,4,2789828165,0,880898602
1714167212846576,274,-164,12.0,24.0,4,2789983239,0,881053676
1714167212956539,274,-109,12.0,24.0,4,2790093212,0,881163649
1714167213116537,329,-109,12.0,22.0,4,2790253209,0,881323646
1714167213281737,383,-109,12.0,24.0,4,2790418410,0,881488847
1714167213438493,383,-109,12.0,20.0,4,2790575165,0,881645602
1714167213640540,438,-109,12.0,23.0,4,2790777212,0,881847649
1714167213745616,493,-109,12.0,23.0,4,2790882256,0,881952693
1714167214060481,548,-109,12.0,22.0,4,2791197165,0,882267602
1714167214270492,548,-164,12.0,23.0,4,2791407166,0,882477603
1714167214425538,603,-109,12.0,24.0,4,2791562210,0,882632647
1714167214585774,603,-109,12.0,24.0,4,2791722447,0,882792884
1714167214741538,658,-109,12.0,24.0,4,2791878210,0,882948647
1714167214901535,658,-109,12.0,23.0,4,2792038176,0,883108613
1714167215061491,712,-164,12.0,24.0,4,2792198163,0,883268600
1714167215216616,712,-109,12.0,24.0,4,2792353288,0,883423725
1714167215381493,767,-109,12.0,23.0,4,2792518165,0,883588602
1714167215588519,767,-109,12.0,24.0,4,2792725191,0,883795628
1714167215748493,822,-109,12.0,24.0,4,2792885165,0,883955602
1714167215903492,822,-109,11.0,24.0,4,2793040165,0,884110602
1714167216058522,877,-109,10.0,24.0,4,2793195193,0,884265630
1714167216213538,877,-109,11.0,24.0,4,2793350210,0,884420647
1714167216364493,877,-109,11.0,24.0,4,2793501165,0,884571602
1714167216569571,932,-109,8.0,24.0,4,2793706235,0,884776672
1714167216729539,986,-109,11.0,25.0,4,2793866212,0,884936649
1714167216884564,986,-109,8.0,24.0,4,2794021226,0,885091663
1714167217041770,986,-109,11.0,25.0,4,2794178443,0,885248880
