ts,t1,t2,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1717881514876917,793878,450,40,1794685670,64,695565971
1717881515029738,793878,450,40,1794838492,64,695718793
1717881515183811,793878,450,40,1794992564,64,695872865
1717881515335822,793878,450,40,1795144572,64,696024873
1717881515489810,793878,450,40,1795298562,64,696178863
1717881515642810,793878,450,40,1795451562,64,696331863
1717881515743851,793932,450,40,1795552553,64,696432854
1717881515897666,793932,450,40,1795706419,64,696586720
1717881516049809,793932,450,40,1795858562,64,696738863
1717881516201681,793932,450,40,1796010434,64,696890735
1717881516354806,793932,450,40,1796163558,64,697043859
1717881516507669,793932,450,40,1796316419,64,697196720
1717881516608014,793932,450,40,1796416708,64,697297009
1717881516760740,793932,450,40,1796569494,64,697449795
1717881516922682,793987,450,40,1796731434,64,697611735
1717881517077665,793932,450,40,1796886418,64,697766719
1717881517230704,793987,450,40,1797039457,64,697919758
1717881517331822,793987,450,40,1797140575,64,698020876
1717881517485674,793987,450,40,1797294428,64,698174729
1717881517642189,793987,450,40,1797450906,64,698331207
1717881517795013,793987,450,40,1797603765,64,698484066
1717881517948709,793987,450,40,1797757448,64,698637749
1717881518051999,793987,450,40,1797860690,64,698740991
1717881518205691,793987,450,40,1798014445,64,698894746
1717881518357665,793987,450,40,1798166418,64,699046719
1717881518509939,793987,450,40,1798318645,64,699198946
1717881518667821,793987,450,40,1798476573,64,699356874
1717881518773816,794042,450,40,1798582569,64,699462870
1717881518930811,794042,506,40,1798739564,64,699619865
1717881519083668,794042,506,40,1798892420,64,699772721
1717881519185740,793987,450,40,1798994492,64,699874793
1717881519338853,794042,506,40,1799147545,64,700027846
1717881519492917,794042,506,40,1799301669,64,700181970
1717881519645816,794042,450,40,1799454568,64,700334869
1717881519802764,794042,450,40,1799611517,64,700491818
1717881519954681,794042,450,40,1799763434,64,700643735
1717881520158730,794042,450,40,1799967479,64,700847780
1717881520316985,794042,450,40,1800125708,64,701006009
1717881520424010,794042,450,40,1800232763,64,701113064
1717881520577164,794097,506,40,1800385916,64,701266217
1717881520734820,794097,506,40,1800543572,64,701423873
1717881520837007,794097,450,40,1800645699,64,701526000
1717881520989768,794097,450,40,1800798490,64,701678791
1717881521142665,794097,506,40,1800951419,64,701831720
1717881521296953,794097,506,40,1801105668,64,701985969
1717881521450670,794097,506,40,1801259419,64,702139720
1717881521608820,794152,506,40,1801417572,64,702297873
1717881521710967,794097,506,40,1801519694,64,702399995
1717881521865681,794097,506,40,1801674434,64,702554735
1717881522019670,794097,506,40,1801828420,64,702708721
1717881522172681,794152,506,40,1801981434,64,702861735
1717881522326682,794152,506,40,1802135434,64,703015735
1717881522483681,794152,506,40,1802292434,64,703172735
1717881522640701,794152,450,40,1802449455,64,703329756
1717881522792665,794152,450,40,1802601418,64,703481719
1717881522945927,794097,450,40,1802754641,64,703634942
1717881523103197,794152,450,40,1802911911,64,703792212
1717881523205125,794152,450,40,1803013854,64,703894155
1717881523409115,794152,450,40,1803217851,64,704098152
1717881523511747,794152,450,40,1803320500,64,704200801
1717881523669006,794152,450,40,1803477706,64,704358007
1717881523822736,794152,393,40,1803631490,64,704511791
1717881523976018,794152,450,40,1803784713,64,704665014
1717881524128681,794152,450,40,1803937434,64,704817735
1717881524285915,794207,450,40,1804094625,64,704974926
1717881524387979,794152,450,40,1804196673,64,705076974
1717881524590813,794207,393,40,1804399566,64,705279867
1717881524751861,794207,393,40,1804560558,64,705440859
1717881524906707,794207,393,40,1804715460,64,705595761
1717881525008817,794207,393,40,1804817570,64,705697871
1717881525162681,794207,393,40,1804971434,64,705851735
1717881525319672,794207,393,40,1805128425,64,706008726
1717881525473821,794207,393,40,1805282573,64,706162874
1717881525625665,794207,393,40,1805434419,64,706314720
1717881525726987,794207,393,40,1805535684,64,706415985
1717881525886029,794207,393,40,1805694782,64,706575083
1717881526039359,794207,393,40,1805848108,64,706728409
1717881526191717,794207,393,40,1806000469,64,706880770
1717881526293846,794207,393,40,1806102570,64,706982871
1717881526448818,794207,393,40,1806257570,64,707137871
1717881526605677,794261,393,40,1806414430,64,707294731
1717881526759748,794261,393,40,1806568501,64,707448802
1717881526912673,794261,393,40,1806721426,64,707601727
1717881527068828,794261,393,40,1806877573,64,707757874
1717881527225822,794261,393,40,1807034573,64,707914874
1717881527382815,794261,393,40,1807191567,64,708071868
1717881527536818,794261,450,40,1807345569,64,708225870
1717881527690853,794261,450,40,1807499571,64,708379872
1717881527793816,794261,450,40,1807602564,64,708482865
1717881527950681,794261,393,40,1807759434,64,708639735
1717881528104725,794316,393,40,1807913432,64,708793733
1717881528258681,794316,393,40,1808067435,64,708947736
1717881528411856,794316,393,40,1808220609,64,709100910
1717881528514284,794316,393,40,1808323034,64,709203335
1717881528667352,794316,393,40,1808476040,64,709356341
1717881528820171,794316,393,40,1808628921,64,709509222
1717881528922061,794316,393,40,1808730817,64,709611118
1717881529075969,794316,393,40,1808884682,64,709764983
1717881529229739,794316,393,40,1809038490,64,709918791
1717881529383812,794316,393,40,1809192565,64,710072866
1717881529486006,794316,393,40,1809294697,64,710174998
1717881529639847,794316,450,40,1809448548,64,710328849
1717881529792812,794316,450,40,1809601564,64,710481865
1717881529894741,794316,450,40,1809703494,64,710583795
1717881530050747,794316,393,40,1809859500,64,710739801
1717881530207857,794316,450,40,1810016562,64,710896863
1717881530360681,794371,450,40,1810169434,64,711049735
1717881530513707,794371,450,40,1810322460,64,711202761
1717881530614981,794371,450,40,1810423701,64,711304002
1717881530768813,794371,450,40,1810577565,64,711457866
1717881530925710,794371,450,40,1810734464,64,711614765
1717881531078665,794371,450,40,1810887418,64,711767719
1717881531231811,794426,450,40,1811040563,64,711920864
1717881531383665,794371,450,40,1811192419,64,712072720
1717881531535818,794371,393,40,1811344570,64,712224871
1717881531637843,794371,393,40,1811446543,64,712326844
1717881531792728,794371,393,40,1811601438,64,712481739
1717881531945727,794371,393,40,1811754474,64,712634775
1717881532098712,794371,393,40,1811907462,64,712787763
1717881532251709,794371,393,40,1812060462,64,712940763
1717881532352945,794426,393,40,1812161655,64,713041956
1717881532506813,794371,393,40,1812315566,64,713195867
1717881532664309,794426,393,40,1812473042,64,713353343
1717881532766260,794426,393,40,1812574991,64,713455292
1717881532919178,794426,393,40,1812727891,64,713608192
1717881533021811,794426,393,40,1812830564,64,713710865
1717881533179735,794426,393,40,1812988487,64,713868788
1717881533335677,794426,393,40,1813144431,64,714024732
1717881533492708,794426,393,40,1813301462,64,714181763
1717881533645853,794426,393,40,1813454606,64,714334907
1717881533796836,794426,393,40,1813605588,64,714485889
1717881533949669,794481,393,40,1813758420,64,714638721
1717881534102665,794426,393,40,1813911418,64,714791719
1717881534254806,794426,393,40,1814063558,64,714943859
1717881534356851,794426,393,40,1814165575,64,715045876
1717881534510842,794426,393,40,1814319532,64,715199833
1717881534712815,794481,337,40,1814521568,64,715401869
1717881534864903,794426,337,40,1814673656,64,715553957
1717881535018811,794426,337,40,1814827563,64,715707864
1717881535121020,794481,337,40,1814929709,64,715810010
1717881535273831,794481,393,40,1815082563,64,715962864
1717881535426825,794481,393,40,1815235567,64,716115868
1717881535579686,794426,393,40,1815388440,64,716268741
1717881535732821,794481,393,40,1815541574,64,716421875
1717881535838740,794481,393,40,1815647492,64,716527793
1717881535990736,794481,393,40,1815799489,64,716679790
1717881536144681,794426,393,40,1815953434,64,716833735
1717881536298667,794481,393,40,1816107420,64,716987721
1717881536451665,794426,393,40,1816260419,64,717140720
1717881536605699,794481,393,40,1816414453,64,717294754
1717881536760345,794481,393,40,1816569055,64,717449356
1717881536913187,794426,393,40,1816721894,64,717602195
1717881537015250,794481,393,40,1816823997,64,717704298
1717881537219154,794426,393,40,1817027898,64,717908199
1717881537321718,794426,393,40,1817130470,64,718010771
1717881537479748,794426,393,40,1817288502,64,718168803
1717881537582973,794426,393,40,1817391693,64,718271994
1717881537740682,794481,393,40,1817549434,64,718429735
1717881537894815,794481,393,40,1817703567,64,718583868
1717881538052772,794481,393,40,1817861479,64,718741780
1717881538153975,794481,393,40,1817962672,64,718842973
1717881538362813,794481,393,40,1818171566,64,719051867
1717881538468668,794481,393,40,1818277421,64,719157722
1717881538622828,794481,393,40,1818431574,64,719311875
1717881538775816,794481,393,40,1818584568,64,719464869
1717881538928674,794481,393,40,1818737428,64,719617729
1717881539081665,794481,393,40,1818890419,64,719770720
1717881539234931,794481,393,40,1819043641,64,719923942
1717881539388681,794481,393,40,1819197435,64,720077736
1717881539491128,794481,393,40,1819299852,64,720180153
1717881539644009,794481,393,40,1819452761,64,720333062
1717881539797147,794481,393,40,1819605881,64,720486182
1717881540051685,794536,393,40,1819860439,64,720740740
1717881540203670,794536,393,40,1820012424,64,720892725
1717881540355757,794536,393,40,1820164504,64,721044805
1717881540508675,794481,337,40,1820317429,64,721197730
1717881540662896,794536,393,40,1820471635,64,721351936
1717881540816822,794536,337,40,1820625571,64,721505872
1717881540973733,794536,337,40,1820782485,64,721662786
1717881541075839,794536,337,40,1820884575,64,721764876
1717881541229740,794536,337,40,1821038492,64,721918793
1717881541437805,794536,337,40,1821246558,64,722126859
1717881541539667,794481,337,40,1821348420,64,722228721
1717881541691681,794536,337,40,1821500434,64,722380735
1717881541899813,794536,393,40,1821708565,64,722588866
1717881542053689,794536,393,40,1821862443,64,722742744
1717881542155668,794536,337,40,1821964421,64,722844722
1717881542307735,794590,393,40,1822116488,64,722996789
1717881542459681,794536,337,40,1822268434,64,723148735
1717881542612682,794590,337,40,1822421435,64,723301736
1717881542765698,794536,337,40,1822574451,64,723454752
1717881542918681,794536,337,40,1822727434,64,723607735
1717881543071682,794536,337,40,1822880434,64,723760735
1717881543225665,794590,337,40,1823034419,64,723914720
1717881543378682,794590,337,40,1823187435,64,724067736
1717881543481821,794590,337,40,1823290573,64,724170874
1717881543639312,794645,337,40,1823448005,64,724328306
1717881543792013,794590,337,40,1823600765,64,724481066
1717881543945280,794590,337,40,1823754033,64,724634334
1717881544047435,794590,337,40,1823856135,64,724736436
1717881544199744,794590,337,40,1824008496,64,724888797
1717881544351674,794590,337,40,1824160427,64,725040728
1717881544453949,794590,393,40,1824262669,64,725142970
1717881544610665,794590,393,40,1824419419,64,725299720
1717881544764669,794645,337,40,1824573423,64,725453724
1717881544866936,794645,337,40,1824675659,64,725555960
1717881545021744,794590,337,40,1824830498,64,725710799
1717881545175814,794590,393,40,1824984567,64,725864868
1717881545328681,794590,393,40,1825137434,64,726017735
1717881545480681,794645,393,40,1825289434,64,726169735
1717881545632681,794645,393,40,1825441434,64,726321735
1717881545785681,793987,393,40,1825594434,72,726474735
1717881545938681,789381,393,40,1825747434,72,726627735
1717881546091813,785214,393,40,1825900566,72,726780867
1717881546243804,781924,393,40,1826052556,72,726932857
1717881546345736,780114,393,40,1826154489,72,727034790
1717881546497822,777757,393,40,1826306572,72,727186873
1717881546655681,775728,337,40,1826464434,72,727344735
1717881546808710,773699,337,40,1826617464,72,727497765
1717881546961903,771889,393,40,1826770656,72,727650957
1717881547114703,770244,393,40,1826923457,72,727803758
1717881547271665,768599,393,40,1827080419,72,727960720
1717881547428811,766954,337,40,1827237563,72,728117864
1717881547586174,764926,337,40,1827394895,72,728275196
1717881547739092,763445,337,40,1827547837,72,728428138
1717881547841414,762403,337,40,1827650111,72,728530412
1717881547993039,760978,337,40,1827801791,72,728682092
1717881548145958,759552,337,40,1827954666,72,728834967
1717881548298696,758071,337,40,1828107450,72,728987751
1717881548452688,756646,337,40,1828261441,72,729141742
1717881548554981,755659,337,40,1828363680,72,729243981
1717881548708681,754233,337,40,1828517434,72,729397735
1717881548912815,752204,337,0,1828721569,80,729601870
1717881549069882,750559,337,0,1828878596,80,729758897
1717881549222974,749024,337,0,1829031670,80,729911971
1717881549325985,748037,337,0,1829134697,80,730014998
1717881549480723,746502,337,0,1829289478,80,730169779
1717881549638815,744692,281,0,1829447569,80,730327870
1717881549740890,743650,281,0,1829549586,80,730429887
1717881549893802,741950,281,0,1829702556,80,730582857
1717881550048812,740196,281,0,1829857566,80,730737867
1717881550149810,739209,281,0,1829958564,80,730838865
1717881550300932,737509,281,0,1830109636,80,730989937
1717881550453684,735754,281,0,1830262438,80,731142739
1717881550610668,734054,281,0,1830419419,80,731299720
1717881550763816,732464,281,0,1830572570,80,731452871
1717881550864975,731367,281,0,1830673674,80,731553975
1717881551019812,729558,281,0,1830828564,80,731708865
1717881551177012,727365,281,0,1830985766,80,731866067
1717881551330113,725720,281,0,1831138846,80,732019147
1717881551483132,723910,281,0,1831291862,80,732172163
1717881551635155,722265,281,0,1831443905,80,732324206
1717881551787740,720620,281,0,1831596494,80,732476795
1717881551944745,718920,281,0,1831753500,80,732633801
1717881552101668,717275,281,0,1831910423,80,732790724
1717881552254679,715575,281,0,1832063434,80,732943735
1717881552406665,713930,281,0,1832215420,80,733095721
1717881552559679,712231,281,0,1832368434,80,733248735
1717881552716801,710531,337,0,1832525554,80,733405855
1717881552869663,708886,281,0,1832678418,80,733558719
1717881553022688,707296,337,0,1832831443,80,733711744
1717881553124736,706199,337,0,1832933490,80,733813791
1717881553329807,704006,337,0,1833138561,80,734018862
1717881553483672,702251,281,0,1833292427,80,734172728
1717881553585739,701154,281,0,1833394490,80,734274791
1717881553741808,699509,337,0,1833550562,80,734430863
1717881553899750,697919,281,0,1833708505,80,734588806
1717881554052708,696274,281,0,1833861459,80,734741760
1717881554154965,695232,337,0,1833963660,80,734843961
1717881554308966,693532,281,0,1834117664,80,734997965
1717881554464011,691394,281,0,1834272765,80,735153066
1717881554617164,689749,281,0,1834425916,80,735306217
1717881554770153,688104,281,0,1834578902,80,735459203
1717881554872426,687117,337,0,1834681135,80,735561436
1717881555024315,685417,337,0,1834833025,80,735713326
1717881555181685,683882,337,0,1834990440,80,735870741
1717881555333732,682292,281,0,1835142486,80,736022787
1717881555485820,680701,281,0,1835294571,80,736174872
1717881555639777,679166,281,0,1835448530,80,736328831
1717881555742731,678069,281,0,1835551485,80,736431786
1717881555895685,676424,281,0,1835704439,64,736584740
1717881556051671,674944,281,0,1835860419,64,736740720
1717881556152820,673847,281,0,1835961574,64,736841875
1717881556305897,672257,281,0,1836114650,96,736994951
1717881556463808,229971,281,0,1836272562,96,737152863
1717881556615663,-33777,281,0,1836424418,96,737304719
1717881556767711,613147,337,0,1836576465,96,737456766
1717881556919818,763116,337,0,1836728572,96,737608873
1717881557072679,293578,393,0,1836881434,96,737761735
1717881557228679,233645,450,0,1837037434,96,737917735
1717881557386742,20946,393,0,1837195497,96,738075798
1717881557539822,877,393,0,1837348519,96,738228820
1717881557690834,-932,393,0,1837499576,96,738379877
1717881557792976,-32351,393,0,1837601694,96,738481995
1717881557946982,-51214,337,0,1837755677,96,738635978
1717881558101812,-16175,337,0,1837910566,96,738790867
1717881558259001,-1151,281,0,1838067753,96,738948054
1717881558412140,15408,281,0,1838220882,96,739101183
1717881558514356,13598,225,0,1838323090,96,739203391
1717881558675811,11789,225,0,1838484565,96,739364866
1717881558828663,-17766,225,0,1838637418,96,739517719
1717881558980737,8170,225,0,1838789491,96,739669792
1717881559134682,10911,281,0,1838943437,96,739823738
1717881559284819,16121,281,0,1839093569,96,739973870
1717881559441809,23633,281,0,1839250563,96,740130864
1717881559598679,21878,281,0,1839407434,96,740287735
1717881559751738,19904,281,0,1839560493,96,740440794
1717881559904846,11350,281,0,1839713539,96,740593840
1717881560058675,16504,281,0,1839867429,96,740747730
1717881560214813,18588,281,0,1840023567,96,740903868
1717881560315925,22426,337,0,1840124640,96,741004941
1717881560467891,24017,337,0,1840276597,96,741156898
1717881560619977,22152,281,0,1840428673,96,741308974
1717881560776667,20288,337,0,1840585421,96,741465722
1717881560928679,17217,337,0,1840737434,96,741617735
1717881561081663,17656,337,0,1840890418,96,741770719
1717881561234665,21823,337,0,1841043420,96,741923721
1717881561388668,25004,337,0,1841197420,96,742077721
1717881561541808,23688,337,0,1841350561,96,742230862
1717881561648231,24784,337,0,1841456983,96,742337284
1717881561852022,24894,281,0,1841660777,96,742541078
1717881562006791,22207,281,0,1841815544,96,742695845
1717881562163828,23852,281,0,1841972581,96,742852882
1717881562316665,26484,281,0,1842125419,96,743005720
1717881562469817,26649,281,0,1842278571,96,743158872
1717881562626817,25113,281,0,1842435568,96,743315869
1717881562728738,25826,281,0,1842537491,96,743417792
1717881562882748,20727,281,0,1842691502,96,743571803
1717881563040680,19575,281,0,1842849434,96,743729735
1717881563193757,24291,281,0,1843002504,96,743882805
1717881563350669,25058,281,0,1843159423,96,744039724
1717881563507917,27581,281,0,1843316654,96,744196955
1717881563661885,31090,281,0,1843470619,96,744350920
1717881563815679,24675,281,0,1843624434,96,744504735
1717881563967679,21275,281,0,1843776434,96,744656735
1717881564120808,20178,281,0,1843929562,96,744809863
1717881564227370,26155,337,0,1844036071,96,744916372
1717881564380364,25771,337,0,1844189097,96,745069398
1717881564533079,26703,337,0,1844341829,96,745222130
1717881564685024,28458,337,0,1844493777,96,745374078
1717881564787684,26265,337,0,1844596439,96,745476740
1717881564944699,20507,337,0,1844753454,96,745633755
1717881565097811,19794,337,0,1844906564,96,745786865
1717881565198971,23962,337,0,1845007664,96,745887965
1717881565351905,28568,281,0,1845160603,96,746040904
1717881565509811,29061,281,0,1845318565,96,746198866
1717881565667664,29829,281,0,1845476419,96,746356720
1717881565768939,25004,281,0,1845577649,96,746457950
1717881565920711,27581,281,0,1845729464,96,746609765
1717881566073673,21385,281,0,1845882428,96,746762729
1717881566226812,23030,281,0,1846035566,96,746915867
1717881566329007,25716,281,0,1846137715,96,747018016
1717881566481846,25278,281,0,1846290558,96,747170859
1717881566634715,30322,281,0,1846443470,96,747323771
1717881566787663,24949,281,0,1846596418,96,747476719
1717881566888816,22043,281,0,1846697570,96,747577871
1717881567041935,19740,281,0,1846850668,96,747730969
1717881567200916,22701,281,0,1847009631,96,747889932
1717881567353799,25662,281,0,1847162551,96,748042852
1717881567455675,27965,281,0,1847264430,96,748144731
1717881567606883,31913,281,0,1847415636,96,748295937
1717881567762918,24510,281,0,1847571634,96,748451935
1717881567914954,22920,281,0,1847723663,96,748603964
1717881568067876,21001,281,0,1847876574,96,748756875
1717881568225060,20014,281,0,1848033814,96,748914115
1717881568328008,22646,281,0,1848136708,96,749017009
1717881568484716,23084,225,0,1848293469,96,749173770
1717881568640666,27910,225,0,1848449421,96,749329722
1717881568792663,28842,225,0,1848601418,96,749481719
1717881568949679,24510,225,0,1848758434,96,749638735
1717881569101679,25387,225,0,1848910434,96,749790735
1717881569253864,22701,225,0,1849062583,96,749942884
1717881569409822,29116,281,0,1849218518,96,750098819
1717881569561985,27855,281,0,1849370704,96,750251005
1717881569766680,28074,281,0,1849575435,96,750455736
1717881569868959,27910,281,0,1849677694,96,750557995
1717881570022679,23413,281,0,1849831434,96,750711735
1717881570177862,23468,281,0,1849986560,96,750866861
1717881570330679,23359,281,0,1850139434,96,751019735
1717881570430956,24839,281,0,1850239695,96,751119996
1717881570633673,28074,281,0,1850442421,96,751322722
1717881570785679,27745,281,0,1850594434,96,751474735
1717881570937668,22591,281,0,1850746423,96,751626724
1717881571091817,17437,281,0,1850900567,96,751780868
1717881571245731,23413,281,0,1851054485,96,751934786
1717881571397680,23304,337,0,1851206434,96,752086735
1717881571498788,23578,337,0,1851307542,96,752187843
1717881571702679,30268,281,0,1851511434,96,752391735
1717881571859006,22536,281,0,1851667702,96,752548003
1717881572067993,23359,281,0,1851876747,96,752757048
1717881572221029,21330,337,0,1852029782,96,752910083
1717881572323998,22152,337,0,1852132707,96,753013008
1717881572531780,24291,337,0,1852340535,96,753220836
1717881572687667,25826,337,0,1852496422,96,753376723
1717881572845695,26813,337,0,1852654450,96,753534751
1717881572995819,22591,337,0,1852804572,96,753684873
1717881573146817,18807,337,0,1852955571,96,753835872
1717881573251824,21385,337,0,1853060524,96,753940825
1717881573408679,21165,337,0,1853217434,96,754097735
1717881573568668,29500,337,0,1853377419,96,754257720
1717881573719668,28842,281,0,1853528419,96,754408720
1717881573872679,23633,281,0,1853681434,96,754561735
1717881573972886,21878,281,0,1853781584,96,754661885
1717881574177883,20069,281,0,1853986591,96,754866892
1717881574279791,20069,281,0,1854088495,96,754968796
1717881574432822,26374,281,0,1854241576,96,755121877
1717881574590813,26374,281,0,1854399566,96,755279867
1717881574747998,26868,281,0,1854556751,96,755437052
1717881574901173,23468,281,0,1854709882,96,755590183
1717881575054371,25168,281,0,1854863061,96,755743362
1717881575211683,16833,281,0,1855020438,96,755900739
1717881575364969,22317,281,0,1855173682,96,756053983
1717881575517731,25552,281,0,1855326486,96,756206787
1717881575673768,29171,281,0,1855482522,96,756362823
1717881575830679,26210,281,0,1855639434,96,756519735
1717881575983008,24455,281,0,1855791709,96,756672010
1717881576136809,22920,281,0,1855945562,96,756825863
1717881576293854,16943,281,0,1856102563,96,756982864
1717881576446817,21823,281,0,1856255570,96,757135871
1717881576598811,23852,281,0,1856407564,96,757287865
1717881576699933,26923,281,0,1856508657,96,757388958
1717881576856744,24620,281,0,1856665499,96,757545800
1717881577009900,22701,281,0,1856818645,96,757698946
1717881577166812,21220,281,0,1856975566,96,757855867
1717881577317737,23523,281,0,1857126491,96,758006792
1717881577469808,21330,281,0,1857278562,96,758158863
1717881577621819,24784,281,0,1857430572,96,758310873
1717881577727740,27581,225,0,1857536494,96,758416795
1717881577929841,26649,281,0,1857738595,96,758618896
1717881578087257,21988,225,0,1857896010,96,758776311
1717881578240356,21385,281,0,1858049048,96,758929349
1717881578394713,19685,281,0,1858203467,96,759083768
1717881578497748,22536,281,0,1858306503,96,759186804
1717881578655952,23688,281,0,1858464674,96,759344975
1717881578807821,26868,281,0,1858616575,96,759496876
1717881578968729,21604,281,0,1858777484,96,759657785
1717881579121808,21110,281,0,1858930563,96,759810864
1717881579282719,18095,281,0,1859091474,96,759971775
1717881579433714,20123,281,0,1859242440,96,760122741
1717881579585816,24291,281,0,1859394568,96,760274869
1717881579695940,26320,281,0,1859504658,96,760384959
1717881579848982,24346,281,0,1859657688,96,760537989
1717881580001744,24784,281,0,1859810499,96,760690800
1717881580159136,23139,281,0,1859967877,96,760848178
1717881580312011,19246,281,0,1860120764,96,761001065
1717881580465026,20507,281,0,1860273779,96,761154080
1717881580566687,21933,281,0,1860375442,96,761255743
1717881580718372,25442,281,0,1860527082,96,761407383
1717881580872999,23688,281,0,1860681690,96,761561991
1717881581030772,23797,281,0,1860839485,96,761719786
1717881581131820,23962,281,0,1860940573,96,761820874
1717881581288677,17875,281,0,1861097431,96,761977732
1717881581445806,22317,281,0,1861254559,96,762134860
1717881581605872,21165,225,0,1861414585,96,762294886
1717881581758710,22810,225,0,1861567462,96,762447763
1717881581858739,23468,225,0,1861667492,96,762547793
1717881582019010,25552,225,0,1861827715,96,762708016
1717881582171671,19849,225,0,1861980426,96,762860727
1717881582322679,17930,225,0,1862131434,96,763011735
1717881582474907,21933,281,0,1862283661,96,763163962
1717881582580810,25004,281,0,1862389564,96,763269865
1717881582735806,23523,281,0,1862544560,96,763424861
1717881582887819,26429,225,0,1862696572,96,763576873
1717881582988961,23413,225,0,1862797697,96,763677998
1717881583142362,19246,281,0,1862951048,96,763831349
1717881583294999,20452,281,0,1863103752,96,763984053
1717881583448015,18478,281,0,1863256766,96,764137067
1717881583601017,22426,225,0,1863409770,96,764290071
1717881583752999,28348,225,0,1863561752,96,764442053
1717881583854732,29281,225,0,1863663486,96,764543787
1717881584006673,22975,225,0,1863815428,96,764695729
1717881584160738,19301,225,0,1863969489,96,764849790
1717881584317817,18095,225,0,1864126569,96,765006870
1717881584474824,19575,225,0,1864283574,96,765163875
1717881584576960,20507,225,0,1864385691,96,765265992
1717881584731809,23742,225,0,1864540562,96,765420863
1717881584887871,26045,225,0,1864696576,96,765576877
1717881584994766,23359,225,0,1864803520,96,765683821
1717881585146776,22152,225,0,1864955530,96,765835831
1717881585252739,17053,225,0,1865061492,96,765941793
1717881585418164,19520,225,0,1865226878,96,766107179
1717881585571046,19027,225,0,1865379799,96,766260100
1717881585724148,25278,225,0,1865532892,96,766413193
1717881585877139,26100,225,0,1865685889,96,766566190
1717881586034688,24181,225,0,1865843443,96,766723744
1717881586187749,20343,225,0,1865996497,96,766876798
1717881586289661,22097,225,4,1866098419,0,766978720
1717881586445709,17108,225,4,1866254468,0,767134769
1717881586551804,20727,225,4,1866360561,0,767240862
1717881586707664,26978,225,4,1866516423,0,767396724
1717881586860676,24839,225,4,1866669434,0,767549735
1717881587012806,21714,225,4,1866821561,0,767701862
1717881587114724,21220,225,4,1866923482,0,767803783
1717881587266794,19685,168,4,1867075552,0,767955853
1717881587420787,18972,168,4,1867229545,0,768109846
1717881587522883,20617,168,4,1867331613,0,768211914
1717881587674889,20123,168,4,1867483589,0,768363890
1717881587828783,27581,168,4,1867637536,0,768517837
1717881587986840,25881,168,4,1867795597,0,768675898
1717881588091743,21385,168,4,1867900444,0,768780745
1717881588242797,21330,168,4,1868051555,0,768931856
1717881588395765,19520,168,4,1868204524,0,769084825
1717881588547837,14366,168,4,1868356594,0,769236895
1717881588653698,17053,168,4,1868462457,0,769342758
1717881588807132,25004,168,4,1868615862,0,769496163
1717881588960069,26100,168,4,1868768826,0,769649127
1717881589113211,23907,168,4,1868921911,0,769802212
1717881589266204,17656,168,4,1869074951,0,769955252
1717881589423743,21330,225,4,1869232500,0,770112801
1717881589588803,17766,225,4,1869397556,0,770277857
1717881589749676,22920,225,4,1869558434,0,770438735
1717881589855807,23633,225,4,1869664564,0,770544865
1717881590010765,25442,225,4,1869819523,0,770699824
1717881590167793,23962,225,4,1869976551,0,770856852
1717881590320693,20178,225,4,1870129450,0,771009751
1717881590421990,19740,225,4,1870230697,0,771110998
1717881590580072,19136,225,4,1870388827,0,771269128
1717881590733057,20343,225,4,1870541814,0,771422115
1717881590890676,25771,225,4,1870699434,0,771579735
1717881591043716,24620,225,4,1870852474,0,771732775
1717881591195809,18424,225,4,1871004563,0,771884864
1717881591347803,18917,225,4,1871156560,0,772036861
1717881591503667,15517,225,4,1871312425,0,772192726
1717881591659676,20507,225,4,1871468434,0,772348735
1717881591765885,21110,225,4,1871574601,0,772454902
1717881591919659,25278,225,4,1871728418,0,772608719
1717881592076665,25058,225,4,1871885419,0,772765720
1717881592177938,23413,225,4,1871986676,0,772866977
1717881592334758,23030,225,4,1872143481,0,773023782
1717881592487677,17053,225,4,1872296434,0,773176735
1717881592639679,18314,225,4,1872448436,0,773328737
1717881592740661,20288,225,4,1872549419,0,773429720
1717881592896797,20672,225,4,1872705554,0,773585855
1717881593052819,25442,168,4,1872861577,0,773741878
1717881593210208,24675,168,4,1873018944,0,773899245
1717881593363142,19411,168,4,1873171869,0,774052170
1717881593515751,15463,168,4,1873324508,0,774204809
1717881593667716,18259,168,4,1873476474,0,774356775
1717881593827703,19575,168,4,1873636436,0,774516737
1717881593979747,22043,168,4,1873788502,0,774668803
1717881594080823,23797,168,4,1873889532,0,774769833
1717881594289676,19630,168,4,1874098435,0,774978736
1717881594446838,18533,168,4,1874255595,0,775135896
1717881594599691,14750,225,4,1874408448,0,775288749
1717881594705719,19246,225,4,1874514477,0,775394778
1717881594857664,18369,225,4,1874666421,0,775546722
1717881595013805,21439,225,4,1874822563,0,775702864
1717881595116733,22920,225,4,1874925490,0,775805791
1717881595268805,18095,225,4,1875077563,0,775957864
1717881595428844,17711,225,4,1875237544,0,776117845
1717881595582797,19849,225,4,1875391554,0,776271855
1717881595740131,16121,225,4,1875548883,0,776429184
1717881595892145,24071,168,4,1875700902,0,776581203
1717881596046919,22262,168,4,1875855639,0,776735940
1717881596203659,19959,168,4,1876012418,0,776892719
1717881596356949,20343,168,4,1876165669,0,777045970
1717881596513659,14201,112,4,1876322418,0,777202719
1717881596668799,16175,112,4,1876477552,0,777357853
